Postal Code,Date,Sentiment,Year
80204,3/29/2019,Positive,2019
80219,3/29/2019,Positive,2019
80120,3/29/2019,Neutral,2019
80221,3/29/2019,Neutral,2019
80238,3/29/2019,Positive,2019
80002,3/29/2019,Neutral,2019
80221,3/29/2019,Positive,2019
80014,3/29/2019,Neutral,2019
80016,3/29/2019,Positive,2019
80211,3/29/2019,Positive,2019
80219,3/29/2019,Negative,2019
80016,3/29/2019,Negative,2019
80221,3/29/2019,Negative,2019
80016,3/29/2019,Positive,2019
80219,3/29/2019,Positive,2019
80014,3/29/2019,Positive,2019
80014,3/29/2019,Negative,2019
80234,3/29/2019,Negative,2019
80211,3/29/2019,Neutral,2019
80014,3/29/2019,Neutral,2019
80221,3/29/2019,Negative,2019
80014,3/29/2019,Positive,2019
80234,3/29/2019,Positive,2019
80221,3/29/2019,Positive,2019
80204,3/29/2019,Positive,2019
80211,3/28/2019,Negative,2019
80234,3/28/2019,Positive,2019
80221,3/28/2019,Neutral,2019
80219,3/28/2019,Negative,2019
80211,3/28/2019,Positive,2019
80016,3/28/2019,Neutral,2019
80211,3/28/2019,Negative,2019
80204,3/28/2019,Neutral,2019
80016,3/28/2019,Neutral,2019
80014,3/28/2019,Positive,2019
80211,3/28/2019,Neutral,2019
80016,3/28/2019,Positive,2019
80234,3/28/2019,Negative,2019
80211,3/28/2019,Neutral,2019
80234,3/28/2019,Neutral,2019
80234,3/28/2019,Negative,2019
80211,3/28/2019,Positive,2019
80120,3/28/2019,Positive,2019
80002,3/28/2019,Positive,2019
80238,3/28/2019,Negative,2019
80016,3/28/2019,Neutral,2019
80016,3/28/2019,Positive,2019
80219,3/28/2019,Positive,2019
80234,3/28/2019,Positive,2019
80211,3/28/2019,Negative,2019
80234,3/28/2019,Positive,2019
80211,3/28/2019,Positive,2019
80219,3/28/2019,Neutral,2019
80014,3/28/2019,Neutral,2019
80234,3/28/2019,Positive,2019
80016,3/28/2019,Neutral,2019
80204,3/28/2019,Neutral,2019
80120,3/28/2019,Positive,2019
80211,3/28/2019,Positive,2019
80120,3/28/2019,Neutral,2019
80016,3/28/2019,Positive,2019
80120,3/28/2019,Positive,2019
80120,3/28/2019,Neutral,2019
80014,3/28/2019,Negative,2019
80120,3/28/2019,Neutral,2019
80002,3/28/2019,Positive,2019
80014,3/27/2019,Negative,2019
80238,3/27/2019,Positive,2019
80120,3/27/2019,Positive,2019
80211,3/27/2019,Negative,2019
80204,3/27/2019,Positive,2019
80014,3/27/2019,Negative,2019
80204,3/27/2019,Neutral,2019
80234,3/27/2019,Positive,2019
80014,3/27/2019,Positive,2019
80204,3/27/2019,Positive,2019
80238,3/27/2019,Negative,2019
80014,3/27/2019,Positive,2019
80234,3/27/2019,Negative,2019
80211,3/27/2019,Positive,2019
80120,3/27/2019,Positive,2019
80014,3/27/2019,Negative,2019
80120,3/27/2019,Negative,2019
80014,3/27/2019,Negative,2019
80238,3/27/2019,Positive,2019
80238,3/27/2019,Positive,2019
80238,3/27/2019,Negative,2019
80234,3/27/2019,Positive,2019
80211,3/27/2019,Negative,2019
80238,3/27/2019,Positive,2019
80016,3/27/2019,Positive,2019
80238,3/27/2019,Neutral,2019
80120,3/27/2019,Positive,2019
80016,3/27/2019,Positive,2019
80234,3/27/2019,Positive,2019
80002,3/27/2019,Positive,2019
80234,3/27/2019,Positive,2019
80014,3/27/2019,Positive,2019
80211,3/27/2019,Neutral,2019
80238,3/27/2019,Positive,2019
80120,3/27/2019,Positive,2019
80234,3/27/2019,Positive,2019
80002,3/26/2019,Neutral,2019
80016,3/26/2019,Positive,2019
80014,3/26/2019,Positive,2019
80234,3/26/2019,Positive,2019
80211,3/26/2019,Positive,2019
80120,3/26/2019,Positive,2019
80014,3/26/2019,Positive,2019
80234,3/26/2019,Positive,2019
80221,3/26/2019,Neutral,2019
80221,3/26/2019,Positive,2019
80016,3/26/2019,Positive,2019
80002,3/26/2019,Positive,2019
80238,3/26/2019,Positive,2019
80219,3/26/2019,Positive,2019
80014,3/26/2019,Positive,2019
80238,3/26/2019,Negative,2019
80014,3/26/2019,Negative,2019
80211,3/26/2019,Positive,2019
80211,3/26/2019,Positive,2019
80221,3/26/2019,Neutral,2019
80002,3/26/2019,Positive,2019
80014,3/26/2019,Negative,2019
80120,3/26/2019,Positive,2019
80219,3/26/2019,Positive,2019
80014,3/26/2019,Positive,2019
80221,3/26/2019,Negative,2019
80221,3/26/2019,Positive,2019
80016,3/25/2019,Positive,2019
80120,3/25/2019,Positive,2019
80211,3/25/2019,Neutral,2019
80002,3/25/2019,Positive,2019
80204,3/25/2019,Positive,2019
80014,3/25/2019,Positive,2019
80002,3/25/2019,Positive,2019
80219,3/25/2019,Neutral,2019
80120,3/25/2019,Neutral,2019
80204,3/25/2019,Positive,2019
80211,3/25/2019,Negative,2019
80016,3/25/2019,Positive,2019
80014,3/25/2019,Neutral,2019
80234,3/25/2019,Positive,2019
80002,3/25/2019,Neutral,2019
80219,3/25/2019,Positive,2019
80234,3/25/2019,Neutral,2019
80221,3/25/2019,Neutral,2019
80014,3/25/2019,Positive,2019
80234,3/25/2019,Positive,2019
80014,3/25/2019,Neutral,2019
80238,3/25/2019,Positive,2019
80204,3/25/2019,Neutral,2019
80219,3/25/2019,Neutral,2019
80234,3/25/2019,Positive,2019
80211,3/25/2019,Negative,2019
80204,3/25/2019,Negative,2019
80234,3/25/2019,Positive,2019
80211,3/25/2019,Positive,2019
80002,3/25/2019,Positive,2019
80219,3/24/2019,Positive,2019
80219,3/24/2019,Positive,2019
80219,3/24/2019,Positive,2019
80002,3/24/2019,Positive,2019
80238,3/24/2019,Neutral,2019
80219,3/24/2019,Negative,2019
80014,3/24/2019,Positive,2019
80016,3/24/2019,Neutral,2019
80204,3/24/2019,Positive,2019
80211,3/24/2019,Positive,2019
80234,3/24/2019,Positive,2019
80221,3/24/2019,Positive,2019
80016,3/24/2019,Positive,2019
80014,3/24/2019,Positive,2019
80002,3/24/2019,Neutral,2019
80221,3/24/2019,Positive,2019
80238,3/24/2019,Positive,2019
80238,3/24/2019,Negative,2019
80234,3/24/2019,Negative,2019
80238,3/24/2019,Neutral,2019
80234,3/24/2019,Neutral,2019
80016,3/24/2019,Neutral,2019
80016,3/24/2019,Positive,2019
80234,3/24/2019,Negative,2019
80002,3/24/2019,Negative,2019
80014,3/24/2019,Neutral,2019
80234,3/24/2019,Negative,2019
80014,3/23/2019,Neutral,2019
80219,3/23/2019,Negative,2019
80016,3/23/2019,Positive,2019
80234,3/23/2019,Positive,2019
80219,3/23/2019,Positive,2019
80219,3/23/2019,Neutral,2019
80002,3/23/2019,Positive,2019
80016,3/23/2019,Neutral,2019
80016,3/23/2019,Negative,2019
80234,3/23/2019,Positive,2019
80219,3/23/2019,Negative,2019
80014,3/23/2019,Neutral,2019
80204,3/23/2019,Neutral,2019
80238,3/23/2019,Positive,2019
80002,3/23/2019,Positive,2019
80238,3/23/2019,Positive,2019
80014,3/23/2019,Positive,2019
80204,3/23/2019,Neutral,2019
80234,3/23/2019,Negative,2019
80219,3/23/2019,Neutral,2019
80016,3/23/2019,Positive,2019
80204,3/23/2019,Negative,2019
80014,3/23/2019,Positive,2019
80219,3/23/2019,Negative,2019
80002,3/23/2019,Positive,2019
80016,3/23/2019,Neutral,2019
80204,3/23/2019,Positive,2019
80120,3/23/2019,Positive,2019
80219,3/23/2019,Positive,2019
80234,3/23/2019,Neutral,2019
80204,3/23/2019,Neutral,2019
80234,3/23/2019,Negative,2019
80234,3/23/2019,Positive,2019
80219,3/22/2019,Positive,2019
80219,3/22/2019,Neutral,2019
80204,3/22/2019,Neutral,2019
80120,3/22/2019,Positive,2019
80120,3/22/2019,Positive,2019
80002,3/22/2019,Positive,2019
80238,3/22/2019,Neutral,2019
80120,3/22/2019,Neutral,2019
80014,3/22/2019,Neutral,2019
80120,3/22/2019,Positive,2019
80204,3/22/2019,Negative,2019
80234,3/22/2019,Negative,2019
80016,3/22/2019,Positive,2019
80221,3/22/2019,Positive,2019
80211,3/22/2019,Negative,2019
80016,3/22/2019,Negative,2019
80219,3/22/2019,Negative,2019
80238,3/22/2019,Positive,2019
80221,3/22/2019,Positive,2019
80234,3/22/2019,Positive,2019
80234,3/22/2019,Neutral,2019
80204,3/22/2019,Positive,2019
80219,3/22/2019,Positive,2019
80204,3/22/2019,Negative,2019
80002,3/22/2019,Neutral,2019
80238,3/22/2019,Positive,2019
80211,3/22/2019,Positive,2019
80120,3/22/2019,Neutral,2019
80238,3/22/2019,Positive,2019
80221,3/22/2019,Positive,2019
80014,3/22/2019,Positive,2019
80234,3/22/2019,Positive,2019
80204,3/22/2019,Positive,2019
80204,3/22/2019,Positive,2019
80221,3/21/2019,Positive,2019
80120,3/21/2019,Neutral,2019
80219,3/21/2019,Neutral,2019
80204,3/21/2019,Positive,2019
80016,3/21/2019,Positive,2019
80204,3/21/2019,Positive,2019
80204,3/21/2019,Positive,2019
80211,3/21/2019,Negative,2019
80120,3/21/2019,Negative,2019
80204,3/21/2019,Positive,2019
80002,3/21/2019,Negative,2019
80234,3/21/2019,Negative,2019
80219,3/21/2019,Positive,2019
80204,3/21/2019,Positive,2019
80211,3/21/2019,Negative,2019
80120,3/21/2019,Positive,2019
80221,3/21/2019,Positive,2019
80016,3/21/2019,Positive,2019
80221,3/21/2019,Positive,2019
80204,3/21/2019,Negative,2019
80204,3/21/2019,Positive,2019
80014,3/21/2019,Positive,2019
80014,3/21/2019,Positive,2019
80238,3/21/2019,Positive,2019
80002,3/21/2019,Neutral,2019
80002,3/21/2019,Positive,2019
80016,3/21/2019,Negative,2019
80120,3/21/2019,Positive,2019
80014,3/20/2019,Positive,2019
80016,3/20/2019,Negative,2019
80219,3/20/2019,Neutral,2019
80002,3/20/2019,Positive,2019
80204,3/20/2019,Negative,2019
80234,3/20/2019,Negative,2019
80016,3/20/2019,Neutral,2019
80016,3/20/2019,Positive,2019
80204,3/20/2019,Positive,2019
80002,3/20/2019,Positive,2019
80016,3/20/2019,Negative,2019
80221,3/20/2019,Positive,2019
80234,3/20/2019,Positive,2019
80002,3/20/2019,Positive,2019
80016,3/20/2019,Negative,2019
80238,3/20/2019,Positive,2019
80211,3/20/2019,Positive,2019
80014,3/20/2019,Positive,2019
80204,3/20/2019,Positive,2019
80211,3/20/2019,Positive,2019
80211,3/20/2019,Positive,2019
80014,3/20/2019,Positive,2019
80221,3/19/2019,Neutral,2019
80211,3/19/2019,Neutral,2019
80016,3/19/2019,Neutral,2019
80211,3/19/2019,Neutral,2019
80016,3/19/2019,Positive,2019
80014,3/19/2019,Negative,2019
80002,3/19/2019,Positive,2019
80120,3/19/2019,Positive,2019
80204,3/19/2019,Positive,2019
80014,3/19/2019,Neutral,2019
80234,3/19/2019,Positive,2019
80002,3/19/2019,Negative,2019
80219,3/19/2019,Positive,2019
80238,3/19/2019,Neutral,2019
80211,3/19/2019,Neutral,2019
80221,3/19/2019,Negative,2019
80120,3/19/2019,Neutral,2019
80016,3/19/2019,Positive,2019
80219,3/19/2019,Positive,2019
80211,3/19/2019,Positive,2019
80238,3/19/2019,Positive,2019
80120,3/19/2019,Positive,2019
80014,3/19/2019,Neutral,2019
80219,3/19/2019,Neutral,2019
80120,3/19/2019,Neutral,2019
80204,3/19/2019,Negative,2019
80221,3/19/2019,Negative,2019
80238,3/19/2019,Positive,2019
80204,3/19/2019,Positive,2019
80219,3/19/2019,Positive,2019
80211,3/19/2019,Positive,2019
80221,3/19/2019,Positive,2019
80002,3/19/2019,Positive,2019
80234,3/19/2019,Negative,2019
80234,3/19/2019,Negative,2019
80204,3/18/2019,Positive,2019
80211,3/18/2019,Neutral,2019
80002,3/18/2019,Positive,2019
80002,3/18/2019,Neutral,2019
80204,3/18/2019,Negative,2019
80014,3/18/2019,Positive,2019
80002,3/18/2019,Positive,2019
80204,3/18/2019,Neutral,2019
80211,3/18/2019,Positive,2019
80204,3/18/2019,Negative,2019
80211,3/18/2019,Positive,2019
80120,3/18/2019,Positive,2019
80238,3/18/2019,Positive,2019
80238,3/18/2019,Positive,2019
80238,3/18/2019,Positive,2019
80204,3/18/2019,Positive,2019
80234,3/18/2019,Positive,2019
80211,3/18/2019,Positive,2019
80234,3/18/2019,Positive,2019
80204,3/18/2019,Positive,2019
80211,3/18/2019,Positive,2019
80219,3/18/2019,Positive,2019
80204,3/18/2019,Neutral,2019
80211,3/17/2019,Positive,2019
80016,3/17/2019,Positive,2019
80219,3/17/2019,Negative,2019
80234,3/17/2019,Positive,2019
80016,3/17/2019,Positive,2019
80238,3/17/2019,Positive,2019
80211,3/17/2019,Positive,2019
80221,3/17/2019,Positive,2019
80204,3/17/2019,Positive,2019
80221,3/17/2019,Positive,2019
80002,3/17/2019,Positive,2019
80221,3/17/2019,Neutral,2019
80120,3/17/2019,Positive,2019
80234,3/17/2019,Positive,2019
80120,3/17/2019,Negative,2019
80234,3/17/2019,Negative,2019
80002,3/17/2019,Negative,2019
80211,3/17/2019,Negative,2019
80014,3/17/2019,Positive,2019
80238,3/17/2019,Positive,2019
80219,3/17/2019,Negative,2019
80120,3/17/2019,Neutral,2019
80002,3/17/2019,Neutral,2019
80238,3/17/2019,Negative,2019
80204,3/17/2019,Neutral,2019
80204,3/17/2019,Neutral,2019
80238,3/17/2019,Positive,2019
80016,3/17/2019,Positive,2019
80211,3/16/2019,Positive,2019
80002,3/16/2019,Positive,2019
80002,3/16/2019,Positive,2019
80014,3/16/2019,Positive,2019
80234,3/16/2019,Positive,2019
80221,3/16/2019,Negative,2019
80014,3/16/2019,Neutral,2019
80016,3/16/2019,Neutral,2019
80016,3/16/2019,Negative,2019
80219,3/16/2019,Negative,2019
80204,3/16/2019,Positive,2019
80238,3/16/2019,Positive,2019
80204,3/16/2019,Positive,2019
80211,3/16/2019,Negative,2019
80204,3/16/2019,Negative,2019
80120,3/16/2019,Neutral,2019
80014,3/16/2019,Positive,2019
80204,3/16/2019,Neutral,2019
80234,3/16/2019,Positive,2019
80211,3/16/2019,Positive,2019
80234,3/16/2019,Positive,2019
80014,3/16/2019,Neutral,2019
80211,3/16/2019,Positive,2019
80221,3/16/2019,Positive,2019
80219,3/16/2019,Positive,2019
80211,3/16/2019,Positive,2019
80234,3/15/2019,Positive,2019
80016,3/15/2019,Negative,2019
80002,3/15/2019,Positive,2019
80234,3/15/2019,Neutral,2019
80234,3/15/2019,Negative,2019
80211,3/15/2019,Positive,2019
80238,3/15/2019,Neutral,2019
80219,3/15/2019,Neutral,2019
80204,3/15/2019,Positive,2019
80211,3/15/2019,Negative,2019
80016,3/15/2019,Neutral,2019
80002,3/15/2019,Positive,2019
80234,3/15/2019,Positive,2019
80234,3/15/2019,Positive,2019
80211,3/15/2019,Positive,2019
80221,3/15/2019,Negative,2019
80238,3/15/2019,Negative,2019
80016,3/15/2019,Positive,2019
80204,3/15/2019,Neutral,2019
80238,3/15/2019,Positive,2019
80002,3/15/2019,Negative,2019
80016,3/15/2019,Positive,2019
80002,3/15/2019,Negative,2019
80002,3/15/2019,Neutral,2019
80234,3/15/2019,Positive,2019
80221,3/15/2019,Positive,2019
80120,3/15/2019,Positive,2019
80238,3/15/2019,Neutral,2019
80016,3/15/2019,Positive,2019
80219,3/15/2019,Negative,2019
80238,3/15/2019,Positive,2019
80204,3/15/2019,Neutral,2019
80002,3/15/2019,Positive,2019
80120,3/15/2019,Positive,2019
80221,3/15/2019,Positive,2019
80204,3/14/2019,Negative,2019
80219,3/14/2019,Neutral,2019
80002,3/14/2019,Negative,2019
80238,3/14/2019,Positive,2019
80221,3/14/2019,Positive,2019
80204,3/14/2019,Negative,2019
80120,3/14/2019,Neutral,2019
80014,3/14/2019,Positive,2019
80016,3/14/2019,Neutral,2019
80219,3/14/2019,Negative,2019
80211,3/14/2019,Neutral,2019
80016,3/14/2019,Neutral,2019
80120,3/14/2019,Negative,2019
80016,3/14/2019,Positive,2019
80002,3/14/2019,Positive,2019
80211,3/14/2019,Positive,2019
80014,3/14/2019,Neutral,2019
80120,3/14/2019,Negative,2019
80204,3/14/2019,Positive,2019
80014,3/14/2019,Positive,2019
80238,3/14/2019,Neutral,2019
80120,3/14/2019,Positive,2019
80234,3/14/2019,Neutral,2019
80219,3/14/2019,Positive,2019
80238,3/13/2019,Positive,2019
80238,3/13/2019,Positive,2019
80120,3/13/2019,Positive,2019
80014,3/13/2019,Neutral,2019
80234,3/13/2019,Negative,2019
80016,3/13/2019,Positive,2019
80219,3/13/2019,Positive,2019
80238,3/13/2019,Positive,2019
80221,3/13/2019,Negative,2019
80238,3/13/2019,Neutral,2019
80002,3/13/2019,Neutral,2019
80221,3/13/2019,Positive,2019
80204,3/13/2019,Neutral,2019
80238,3/13/2019,Neutral,2019
80002,3/13/2019,Neutral,2019
80204,3/13/2019,Positive,2019
80002,3/13/2019,Neutral,2019
80002,3/13/2019,Neutral,2019
80014,3/13/2019,Negative,2019
80204,3/13/2019,Neutral,2019
80234,3/13/2019,Neutral,2019
80238,3/13/2019,Negative,2019
80221,3/13/2019,Negative,2019
80002,3/13/2019,Neutral,2019
80016,3/13/2019,Negative,2019
80219,3/13/2019,Positive,2019
80238,3/13/2019,Negative,2019
80002,3/13/2019,Positive,2019
80211,3/13/2019,Positive,2019
80002,3/13/2019,Positive,2019
80219,3/13/2019,Negative,2019
80221,3/13/2019,Negative,2019
80120,3/13/2019,Positive,2019
80234,3/12/2019,Negative,2019
80238,3/12/2019,Positive,2019
80002,3/12/2019,Neutral,2019
80221,3/12/2019,Neutral,2019
80234,3/12/2019,Positive,2019
80204,3/12/2019,Positive,2019
80221,3/12/2019,Positive,2019
80211,3/12/2019,Positive,2019
80219,3/12/2019,Positive,2019
80234,3/12/2019,Negative,2019
80204,3/12/2019,Neutral,2019
80120,3/12/2019,Positive,2019
80002,3/12/2019,Positive,2019
80120,3/12/2019,Negative,2019
80016,3/12/2019,Positive,2019
80211,3/12/2019,Negative,2019
80016,3/12/2019,Neutral,2019
80014,3/12/2019,Positive,2019
80016,3/12/2019,Neutral,2019
80120,3/12/2019,Positive,2019
80238,3/12/2019,Negative,2019
80002,3/12/2019,Positive,2019
80234,3/12/2019,Neutral,2019
80204,3/12/2019,Positive,2019
80120,3/12/2019,Positive,2019
80002,3/12/2019,Positive,2019
80002,3/12/2019,Positive,2019
80211,3/12/2019,Negative,2019
80238,3/12/2019,Negative,2019
80120,3/12/2019,Positive,2019
80234,3/12/2019,Positive,2019
80219,3/11/2019,Neutral,2019
80204,3/11/2019,Positive,2019
80238,3/11/2019,Positive,2019
80002,3/11/2019,Positive,2019
80204,3/11/2019,Positive,2019
80221,3/11/2019,Neutral,2019
80002,3/11/2019,Positive,2019
80204,3/11/2019,Negative,2019
80002,3/11/2019,Negative,2019
80238,3/11/2019,Negative,2019
80120,3/11/2019,Positive,2019
80120,3/11/2019,Positive,2019
80238,3/11/2019,Positive,2019
80120,3/11/2019,Negative,2019
80219,3/11/2019,Negative,2019
80219,3/11/2019,Positive,2019
80014,3/11/2019,Neutral,2019
80238,3/11/2019,Negative,2019
80016,3/11/2019,Positive,2019
80234,3/11/2019,Negative,2019
80016,3/11/2019,Positive,2019
80014,3/10/2019,Positive,2019
80219,3/10/2019,Negative,2019
80221,3/10/2019,Neutral,2019
80234,3/10/2019,Negative,2019
80120,3/10/2019,Positive,2019
80211,3/10/2019,Positive,2019
80002,3/10/2019,Positive,2019
80014,3/10/2019,Positive,2019
80211,3/10/2019,Positive,2019
80221,3/10/2019,Positive,2019
80234,3/10/2019,Negative,2019
80238,3/10/2019,Positive,2019
80002,3/10/2019,Neutral,2019
80204,3/10/2019,Positive,2019
80204,3/10/2019,Neutral,2019
80234,3/10/2019,Positive,2019
80219,3/10/2019,Neutral,2019
80238,3/10/2019,Negative,2019
80221,3/10/2019,Positive,2019
80014,3/10/2019,Positive,2019
80211,3/10/2019,Negative,2019
80120,3/10/2019,Positive,2019
80016,3/9/2019,Neutral,2019
80234,3/9/2019,Negative,2019
80221,3/9/2019,Neutral,2019
80221,3/9/2019,Neutral,2019
80120,3/9/2019,Positive,2019
80016,3/9/2019,Negative,2019
80120,3/9/2019,Positive,2019
80221,3/9/2019,Neutral,2019
80002,3/9/2019,Positive,2019
80211,3/9/2019,Neutral,2019
80002,3/9/2019,Positive,2019
80234,3/9/2019,Positive,2019
80014,3/9/2019,Negative,2019
80120,3/9/2019,Neutral,2019
80016,3/9/2019,Negative,2019
80204,3/9/2019,Positive,2019
80238,3/9/2019,Positive,2019
80234,3/9/2019,Negative,2019
80221,3/9/2019,Positive,2019
80238,3/9/2019,Positive,2019
80238,3/9/2019,Positive,2019
80016,3/9/2019,Neutral,2019
80234,3/9/2019,Positive,2019
80204,3/9/2019,Positive,2019
80219,3/9/2019,Neutral,2019
80002,3/9/2019,Positive,2019
80002,3/8/2019,Positive,2019
80221,3/8/2019,Neutral,2019
80211,3/8/2019,Negative,2019
80211,3/8/2019,Positive,2019
80221,3/8/2019,Neutral,2019
80219,3/8/2019,Neutral,2019
80120,3/8/2019,Positive,2019
80204,3/8/2019,Positive,2019
80120,3/8/2019,Positive,2019
80238,3/8/2019,Positive,2019
80016,3/8/2019,Positive,2019
80120,3/8/2019,Negative,2019
80002,3/8/2019,Positive,2019
80002,3/8/2019,Negative,2019
80204,3/8/2019,Positive,2019
80204,3/8/2019,Positive,2019
80238,3/8/2019,Positive,2019
80120,3/8/2019,Positive,2019
80221,3/8/2019,Positive,2019
80238,3/8/2019,Neutral,2019
80234,3/8/2019,Positive,2019
80016,3/8/2019,Neutral,2019
80234,3/8/2019,Neutral,2019
80014,3/7/2019,Negative,2019
80002,3/7/2019,Positive,2019
80120,3/7/2019,Positive,2019
80016,3/7/2019,Negative,2019
80234,3/7/2019,Negative,2019
80204,3/7/2019,Positive,2019
80238,3/7/2019,Neutral,2019
80221,3/7/2019,Neutral,2019
80221,3/7/2019,Positive,2019
80204,3/7/2019,Neutral,2019
80014,3/7/2019,Negative,2019
80238,3/7/2019,Neutral,2019
80234,3/7/2019,Negative,2019
80204,3/7/2019,Positive,2019
80211,3/7/2019,Positive,2019
80221,3/7/2019,Positive,2019
80014,3/7/2019,Neutral,2019
80221,3/7/2019,Neutral,2019
80204,3/7/2019,Positive,2019
80204,3/6/2019,Neutral,2019
80219,3/6/2019,Positive,2019
80211,3/6/2019,Positive,2019
80211,3/6/2019,Negative,2019
80002,3/6/2019,Positive,2019
80211,3/6/2019,Neutral,2019
80016,3/6/2019,Positive,2019
80221,3/6/2019,Negative,2019
80014,3/6/2019,Positive,2019
80002,3/6/2019,Positive,2019
80120,3/6/2019,Negative,2019
80204,3/6/2019,Positive,2019
80016,3/6/2019,Neutral,2019
